"age","exp","inc","family","edu","mortgage","ccAvg","securities","cd","online","cc","infoReq","loan"
42,16,11,"1","1",87,2.993835482,"0","0","0","1","Ph","0"
52,26,194,"2","2",0,74.38237195,"0","0","1","0","Ph","1"
47.1314112463306,23,108,"2","2",0,31.10328853,"0","0","1","0","Email","0"
47,23,12,"4","4",0,6.006275458,"0","0","0","0","Email","0"
45,19,19,"3","3",94,19.1123231,"0","0","1","1","Email","0"
25,1,150,"1","1",72.2625963791836,83.042434,"0","0","0","0","Ph","0"
47,22,89,"4","4",0,24.66574755,"0","0","1","0","Ph","0"
44,19,83,"2","2",0,50.46578535,"1","0","0","1","Email","0"
30,3,79,"4","4",0,25.70949623,"0","0","1","0","Email","0"
63,36.8673600345105,102,"4","4",0,45.22489975,"0","0","0","0","Email","0"
50,24,155,"1","1",0,91.59343369,"0","0","1","1","Email","0"
40,16,138,"1","1",0,45.99704442,"0","0","1","0","Email","0"
56,31,51,"3","3",0,22.04422106,"0","0","1","1","Ph","0"
39,15,76.4483438766177,"2","2",86,24.04474413,"0","0","1","1","Ph","0"
42,18,135,"2","2",0,42.92407649,"1","1","1","1","Email","0"
28,1,34,"4","4",162,19.30755647,"0","0","0","1","Ph","0"
26,0,195,"3","3",0,81.4523919,"1","1","1","0","Ph","1"
58,32,62,"3","3",217,28.09794314,"0","1","1","1","Ph","0"
38,13,173,"1","1",243,41.96614378,"0","0","0","0","Ph","0"
23,-3,149,"2","2",43.8391222684567,90.69410605,"0","0","1","0","Email","0"
53,29,20,"1","1",131,3.020322108,"0","0","1","1","Email","0"
54,28,42,"4","4",0,32.45528177,"0","0","1","1","Email","0"
42,17,28,"1","1",29.6278943244599,7.070622743,"0","0","0","1","Ph","0"
54,28,95,"1","1",0,24.59709159,"0","0","1","0","Email","0"
61.5110109543463,42,95,"3","3",0,0.997425168,"0","0","1","0","Email","0"
46,21,34,"1","1",124,1.981828471,"0","0","1","0","Ph","0"
63,37,191,"2","2",205,56.13549479,"0","0","0","0","Ph","1"
63,38,41,"2","2",173,19.1996549,"0","0","1","1","Email","0"
58,34,150,"1","1",481,92.60937919,"0","0","1","0","Ph","0"
65,41,91,"2","2",146,1.000479227,"0","0","0","0","Ph","0"
35,9,84,"4","4",0,27.89810996,"0","0","1","0","Email","0"
33,9,73,"4","4",140,43.98384908,"0","0","1","0","Email","0"
43,19,122,"1","1",0,3.987763978,"0","0","1","0","Ph","0"
30,5,73,"1","1",133,33.12300637,"0","0","1","0","Email","0"
61,37,20,"2","2",40.7300469781425,3.999329172,"0","0","1","0","Email","0"
49,24,130,"4","4",281,14.09370646,"0","1","1","0","Ph","1"
52,27,85,"3","3",0,44.96916043,"0","0","0","0","Ph","1"
45,21,126.727095659203,"2","2",0,43.53020453,"0","0","1","1","Ph","0"
64,39,98,"3","3",80,23.9358763,"0","0","1","0","Email","0"
26,1,54,"2","2",0,19.77377919,"1","0","0","0","Ph","0"
35,11,41,"3","3",0,26.17574164,"0","0","1","0","Email","0"
45,19,128,"4","4",0,77.50413621,"0","0","1","0","Ph","1"
44,20,132,"3","3",308,33.04511085,"0","0","0","0","Ph","1"
34,8,188,"1","1",0,37.97867931,"0","0","1","0","Ph","1"
65,41,149.194756684068,"4","4",0,77.67014555,"0","1","1","1","Email","1"
32,8,14,"3","3",111,11.9219339,"0","0","0","0","Email","0"
41,15,93,"1","1",0,37.01431464,"0","0","1","0","Ph","0"
52,28,79,"1","1",0,35.10182965,"0","0","1","1","Email","0"
35,9,79,"4","4",0,27.88361042,"0","0","0","0","Email","0"
51.8551035241232,26,62,"4","4",119,23.83796696,"0","0","1","0","Email","0"
30,6,95,"2","2",0,3.025367982,"1","0","1","0","Email","0"
58,33,60,"4","4",0,16.05629002,"0","0","1","0","Ph","0"
49,23,75,"1","1",0,18.79354373,"0","0","0","1","Ph","0"
63,38,85,"4","4",0,1.989792398,"0","0","0","1","Ph","0"
40,15,143,"1","1",0,53.08256534,"0","0","1","0","Ph","0"
27,0,34,"1","1",112,26.00136951,"0","0","0","1","Email","0"
38,14,44,"2","2",0,22.1124853,"0","0","0","0","Ph","0"
52,28,31,"4","4",151,11.97616587,"1","0","1","0","Ph","0"
49,24,13,"4","4",111,11.05124433,"0","0","1","0","Ph","0"
59,35,52,"4","4",0,18.9804843,"0","0","1","1","Email","0"
32,8,42,"1","1",102,2.986225532,"0","0","1","0","Email","0"
30,4,102,"4","4",139,27.12260612,"0","0","0","1","Email","0"
64,38,143,"2","2",0,83.86523388,"1","1","1","0","Ph","1"
59,33,10,"4","4",0,9.041253529,"0","0","1","0","Ph","0"
62,37,44,"1","1",0,13.99041642,"0","0","0","0","Email","0"
61,37,158,"2","2",306,79.19038338,"1","1","1","1","Email","0"
53,27.9673847674214,12,"2","2",0,12.91382362,"0","0","0","1","Ph","0"
51,26,59,"1","1",139,14.88472497,"0","0","1","0","Ph","0"
55,29,92,"1","1",0,25.01139223,"0","0","0","0","Email","0"
36,10,81.6953735085955,"2","2",0,37.26527504,"0","0","0","1","Email","0"
44,19,44,"4","4",0,0.990092109,"0","0","0","0","Email","0"
26,2,182,"2","2",0,41.1778124,"0","0","0","0","Email","1"
54,30,121,"2","2",0,5.028755176,"0","0","1","0","Email","0"
35,11,38,"1","1",0,21.51915374,"0","0","0","1","Email","0"
34,10,92,"2","2",79.4507277768257,35.04553981,"1","1","0","1","Ph","0"
28,3,53,"2","2",0,20.0227528,"0","0","0","0","Email","0"
36.3171642860412,7,45,"3","3",83,28.75308138,"1","0","1","0","Email","0"
38,14,63,"1","1",0,47.21984271,"1","0","1","0","Email","0"
53,28,181,"1","1",0,97.90297126,"0","0","1","0","Ph","0"
26,1,184,"2","2",577,54.43187219,"0","1","1","0","Ph","1"
45,20.0679398501177,33,"3","3",136,6.022866916,"0","0","1","1","Email","0"
58,33,22,"3","3",0,2.990915337,"0","0","1","0","Email","0"
59,33,99,"2","2",0,35.57766586,"0","0","0","0","Email","0"
45,18,56.8378547596833,"3","3",193,12.88859341,"0","0","0","0","Email","0"
64,39,101,"4","4",0,44.63377855,"0","0","0","1","Email","0"
47.0943669767356,21.4343985623815,32,"1","1",0,26.44780038,"0","0","1","1","Email","0"
40,16,77.7086504384579,"4","4",0,34.20152741,"0","0","1","0","Email","0"
61,36,25,"2","2",0,6.012002846,"0","0","1","1","Email","0"
40,16,140,"3","3",95.9751731257387,72.80690608,"0","0","0","0","Ph","1"
40,10,29,"1","1",0,9.986938654,"0","0","1","0","Email","0"
43,19,35,"1","1",54.708355946694,8.897561129,"0","0","0","0","Email","0"
40.5548891561071,14,141,"4","4",0,80.00371386,"0","1","1","1","Ph","1"
35,10.4566200033514,75,"4","4",79,25.94150614,"0","0","0","0","Email","0"
37.225498718085,12,58,"2","2",52.5920248371898,37.12472987,"0","0","1","0","Email","0"
67,43,41,"2","2",0,14.14537437,"0","0","0","0","Email","0"
55,28.1553683539188,42,"2","2",196,25.7664554,"0","0","0","1","Email","0"
28,2,55,"3","3",0,13.85030806,"0","0","0","0","Email","0"
30,4,18,"4","4",84,4.001459278,"0","0","1","0","Email","0"
59,35,62.0949037532524,"4","4",0,29.03987655,"1","0","0","0","Ph","0"
26,2,85,"2","2",0,31.56976246,"0","0","0","0","Email","0"
52,28,61.3014470768585,"4","4",0,13.86306343,"0","0","0","0","Ph","0"
40,15,149,"1","1",319,50.81560241,"0","0","1","1","Ph","0"
31,7,25,"2","2",0,12.79588383,"1","1","1","1","Ph","0"
50,25,19,"4","4",103,5.046745075,"0","0","1","1","Email","0"
27,3,18,"1","1",0,4.989610733,"0","0","0","0","Email","0"
64,39,13,"4","4",0,7.015711066,"0","0","1","0","Ph","0"
34,10,41,"1","1",0,31.04837597,"0","0","0","0","Email","0"
30,6,139,"1","1",0,55.45888791,"0","0","1","0","Ph","0"
39,15,62,"3","3",131,29.9940856,"0","1","1","1","Email","0"
34,10,51,"3","3",130,26.28913025,"0","0","0","0","Email","0"
40,15,71,"3","3",272,39.28755998,"0","0","1","0","Email","0"
33,6.972318141957,145,"1","1",0,34.61707968,"0","0","1","0","Email","1"
38,12,45,"4","4",138,14.9245165,"0","0","1","0","Ph","0"
42,17,73.3666309439469,"4","4",0,24.64026077,"0","0","1","0","Email","0"
37,13,64,"1","1",0,18.74118454,"0","0","1","0","Email","0"
33,8,39,"4","4",0,10.97182493,"0","0","1","1","Email","0"
60,34,38,"3","3",0,27.86303495,"1","0","0","0","Email","0"
28,4,85,"3","3",0,32.35600431,"0","0","1","0","Ph","0"
45,20,61,"3","3",0,35.01526026,"0","0","0","1","Email","0"
56,32,23,"1","1",127,14.90047355,"0","0","1","1","Email","0"
53,27,122,"2","2",330,31.09521775,"0","0","0","0","Ph","0"
37,12,72,"4","4",0,9.017685334,"0","0","0","0","Ph","0"
47,21,123,"1","1",0,91.57339824,"0","0","0","0","Email","0"
58,32,40,"2","2",0,20.05134942,"1","1","1","1","Email","0"
52,26,62,"4","4",0,37.45869853,"0","0","1","0","Email","0"
46,22,113,"2","2",0,42.92958991,"0","0","0","1","Ph","0"
52,27,81,"4","4",86.9605927093996,49.6736103,"0","0","0","0","Ph","0"
24,0,59,"4","4",0,19.66082703,"0","0","0","0","Ph","0"
57,31,25,"2","2",103,8.939780573,"0","0","0","0","Email","0"
60.6975790907946,41,25,"4","4",0,7.102497941,"0","0","1","1","Ph","0"
32.5829240338205,5,14,"4","4",0,6.084966873,"0","0","1","0","Email","0"
48,23,19,"1","1",0,1.991165588,"0","0","1","0","Email","0"
63,37,61,"1","1",0,31.80619956,"0","0","0","0","Email","0"
48,23,21,"1","1",0,1.992396244,"0","0","0","0","Ph","0"
34,10,44,"1","1",0,16.87363639,"0","0","1","0","Email","0"
60,35,42,"3","3",0,19.38394422,"0","0","0","1","Email","0"
55,25,52,"1","1",207,17.91308064,"1","0","0","0","Email","0"
50,24,112,"1","1",0,0.990654605,"0","0","0","0","Ph","0"
29,5,34,"1","1",0,5.053969264,"0","0","0","0","Ph","0"
61,35,83,"2","2",245,22.20147471,"0","0","1","0","Email","0"
50,25,24,"4","4",137,5.048342397,"0","0","1","0","Email","0"
37,13,71,"2","2",0,21.75174374,"0","0","1","0","Email","0"
64,40,181,"2","2",140.985959799512,28.44021772,"0","1","1","1","Email","1"
43,19,75,"4","4",102,3.012223943,"0","0","1","0","Email","0"
39,14,153,"2","2",0,39.2596698,"0","0","0","0","Ph","0"
23,-2,75,"2","2",0,24.09779877,"0","0","1","1","Ph","0"
34,10,19,"4","4",0,4.949565697,"0","0","0","0","Ph","0"
29,2,31,"4","4",0,18.6725101,"0","0","0","1","Email","0"
33,8,178,"3","3",0,103.3411444,"1","1","1","0","Ph","1"
60,35,65,"2","2",220,19.18731823,"0","0","0","1","Email","0"
49,25,8,"1","1",97,3.966494195,"0","0","0","0","Email","0"
54,28,92,"2","2",0,14.03057966,"0","0","1","0","Email","0"
59,34,145,"4","4",198,24.04789591,"0","0","1","0","Ph","1"
42,17,85,"1","1",272,48.62067439,"0","0","0","0","Email","0"
62,35.4315243112123,149,"1","1",0,61.29219842,"0","0","1","0","Ph","0"
63,38,9,"4","4",100,7.049763319,"0","0","1","1","Email","0"
57,31,164,"2","2",422,49.0013189,"0","1","1","1","Ph","1"
61,36,40,"3","3",100,6.045056369,"1","0","0","0","Email","0"
35,9.58207316163391,54,"1","1",0,32.53804588,"0","0","0","1","Email","0"
26,6.09385206689954,138.780761224507,"2","2",301,52.72412049,"0","0","1","0","Ph","1"
33,8,140,"1","1",108.98207497559,59.61808891,"0","0","1","0","Ph","0"
31,7,18,"1","1",0,5.020388238,"0","0","0","0","Email","0"
51,27,12,"4","4",0,13.06075213,"1","0","1","0","Email","0"
55,29,140,"2","2",0,34.5896167,"0","0","1","0","Email","0"
38,12,24,"2","2",0,10.90690724,"0","0","1","1","Ph","0"
38,12,63.3907071131455,"3","3",0,24.20416062,"0","0","1","0","Ph","0"
53,27,50,"2","2",0,10.99632626,"0","0","1","0","Email","0"
62,38,44,"2","2",0,25.24425229,"0","0","0","1","Email","0"
35,9,51,"3","3",110,27.88945604,"0","0","1","0","Email","0"
46,21,34,"2","2",116,16.14526702,"0","0","0","0","Email","0"
60,35,33,"2","2",0,5.979718879,"0","0","1","0","Ph","0"
63,36.6481639401772,63,"2","2",0,18.63834282,"0","0","1","0","Ph","0"
43,18,22,"2","2",0,0.998943854,"0","0","0","0","Ph","0"
33,7,121.533591544951,"2","2",0,47.20559007,"0","0","0","1","Ph","1"
43,19,75,"3","3",77.951388960061,4.047279805,"0","0","0","0","Email","0"
62,36,75,"2","2",0,21.87064468,"0","0","0","0","Ph","0"
48,23,62,"4","4",83,47.2967588,"0","0","0","1","Email","0"
38,14,48,"1","1",169,24.02831607,"0","0","0","0","Email","0"
36,10,73,"3","3",0,37.25473799,"0","0","1","1","Ph","0"
49,25,135,"2","2",82,17.90452949,"0","0","1","1","Email","0"
61,35,61,"3","3",117,28.10635297,"0","0","1","1","Email","0"
49,22,52.3608381977121,"3","3",0,26.15292718,"0","0","1","0","Email","0"
59,34,40,"3","3",0,11.78535083,"0","0","1","0","Email","0"
30,6,44,"1","1",0,2.993921761,"0","0","0","1","Email","0"
44,20,45,"2","2",0,31.91586204,"0","0","1","0","Email","0"
67,41,18,"2","2",0,4.998191123,"0","0","1","0","Email","0"
59,35,53,"4","4",174,29.03813399,"0","0","1","0","Email","0"
37,11,50.2293649163933,"3","3",0,1.99204931,"0","0","0","0","Email","0"
50,24,38,"3","3",0,6.966721151,"0","0","1","0","Ph","0"
56,31,28,"1","1",0,19.04447417,"1","1","1","1","Email","0"
29,3,35,"3","3",88,3.966972347,"0","1","1","1","Email","0"
55,29,81,"3","3",171,21.77093958,"0","0","1","0","Ph","0"
48,22,90,"2","2",205,10.9855355,"0","0","0","0","Email","0"
32,8,115,"1","1",0,52.2268536,"0","0","1","0","Ph","0"
47,22,78,"1","1",0,2.990905373,"0","0","1","0","Email","0"
46,21,30,"4","4",0,24.94709914,"0","0","1","0","Email","0"
33,7,39,"4","4",0,11.03418559,"0","0","1","1","Email","0"
39,13,69,"3","3",0,2.01285736,"0","0","0","0","Email","0"
60,35,29,"3","3",79,3.012610424,"0","0","1","1","Ph","0"
39,15,54,"4","4",0,28.1570136,"0","0","0","1","Email","0"
34,10,60,"3","3",0,37.03253889,"0","1","1","1","Email","0"
55,30,99,"1","1",0,1.979187207,"0","0","0","0","Email","0"
63.4649713574569,42,51,"3","3",0,27.59604857,"0","0","0","1","Email","0"
40,14,53,"3","3",0,5.980906358,"0","1","1","1","Email","0"
44,20,111,"2","2",64.4589238429727,68.96361775,"0","0","1","0","Ph","1"
56,30,79,"3","3",302,11.06040619,"0","0","1","0","Ph","0"
50,25,90,"1","1",0,36.55394057,"0","0","1","0","Email","0"
31,5,18,"2","2",124,3.999910726,"0","0","1","1","Email","0"
66,38.6948708737082,73,"3","3",26.6214297072513,31.47789394,"0","0","0","0","Email","0"
43,18,59,"3","3",91,11.03915715,"0","0","1","0","Email","0"
58,32,40,"2","2",0,3.976548399,"0","0","0","0","Ph","0"
33,9,41,"1","1",0,18.97684856,"0","1","1","1","Ph","0"
33,9,53,"1","1",0,26.86063956,"0","0","0","0","Email","0"
32,8,128,"2","2",0,57.51849962,"0","0","1","0","Ph","0"
55,30,145,"2","2",0,78.16994275,"0","0","1","0","Ph","1"
26.3292113356079,-2,35,"4","4",0,12.84676675,"0","0","1","0","Email","0"
40,14,28,"2","2",0,10.82007607,"0","0","0","0","Ph","0"
54,28,155,"1","1",256,13.08282555,"0","0","1","1","Email","0"
36,11,195,"2","2",0,39.0367026,"0","0","1","1","Ph","0"
35,9,50,"4","4",0,28.14021668,"0","0","0","0","Ph","0"
44,19,48,"3","3",0,10.8981804,"0","0","0","1","Email","0"
38,14,81,"1","1",63.9764575536464,47.10253559,"0","0","1","1","Email","0"
30,4,50,"1","1",36.7648948880918,19.06070247,"0","0","0","0","Email","0"
39,13,58.2054422675872,"3","3",0,2.964775881,"0","0","1","0","Ph","0"
35,9.8089342113645,142,"2","2",29.6187281397575,0.989284944,"1","0","1","0","Email","0"
41,16,64,"4","4",0,5.080910853,"0","0","1","0","Email","0"
56,26,91,"1","1",0,39.10446234,"0","0","1","1","Ph","0"
52,28,74,"1","1",0,33.4609304,"0","0","1","1","Email","0"
29,4,182,"1","1",0,48.85188941,"0","0","1","0","Email","1"
38,14,82,"4","4",0,34.03763943,"0","0","0","0","Email","0"
51,25,45,"4","4",0,33.2636347,"0","0","0","1","Email","0"
45,21,85,"2","2",0,40.67739615,"1","0","1","0","Email","0"
51,26,133,"1","1",328,6.991307963,"0","0","1","0","Email","0"
53,26,22,"1","1",0,6.025340293,"0","0","1","1","Email","0"
50,26,24,"4","4",0,5.980087047,"0","0","0","1","Email","0"
59,33,38,"3","3",178,28.13379142,"1","1","1","1","Email","0"
57,32,80,"2","2",0,0.997000095,"0","0","0","0","Ph","0"
45,21,33,"3","3",108,6.029555582,"0","0","1","0","Email","0"
27,1,41,"4","4",147,24.09195417,"0","0","0","0","Ph","0"
42.1095300239474,15,90,"3","3",0,14.12823088,"1","0","1","0","Email","0"
39,13,50.013459994744,"1","1",153,37.56665451,"0","0","1","1","Email","0"
26,1,8,"2","2",0,12.00933032,"0","0","0","1","Email","0"
27,2,85,"1","1",0,25.07762183,"0","0","1","1","Email","0"
55,30,53,"3","3",36.6220812660114,21.88519808,"0","0","1","0","Ph","0"
64,39,20,"3","3",0,2.014855311,"0","0","0","0","Ph","0"
41,17,9,"1","1",0,12.85720471,"0","0","1","1","Email","0"
46,22,39.7212948109786,"4","4",0,6.871759015,"0","0","1","1","Email","0"
43,19,114,"1","1",0,22.03314556,"0","0","1","0","Email","0"
24,-3,41,"4","4",0,13.03554009,"0","0","1","0","Email","0"
29,3,49,"4","4",0,27.25944502,"0","0","0","0","Ph","0"
58,32,12,"4","4",0,9.085227244,"0","0","1","0","Email","0"
45,18,50,"3","3",0,31.68225813,"0","0","1","0","Email","0"
53,28,48.9046865157017,"4","4",0,3.006979314,"0","0","1","0","Ph","0"
45,22.9142890001002,32,"4","4",77,7.011111573,"0","0","0","1","Email","0"
32,7,41,"4","4",0,25.72085643,"0","0","0","0","Ph","0"
56,31,25,"3","3",0,1.990547562,"0","0","0","0","Email","0"
31,5,29,"1","1",0,3.974341622,"0","0","0","0","Email","0"
29,3.5577198786923,50,"4","4",0,21.87839876,"0","0","1","0","Email","0"
48,24,79,"3","3",0,8.977153796,"0","0","1","1","Email","0"
36,11,110,"1","1",0,50.47211083,"0","0","1","1","Email","0"
36,9,40,"2","2",129,21.15265909,"1","0","1","0","Email","0"
41,16,18,"1","1",0,6.959192892,"0","0","0","1","Ph","0"
48,23,48,"1","1",0,3.987510211,"0","0","0","0","Email","0"
27,0,40,"4","4",0,12.77810485,"0","0","0","0","Ph","0"
33,9,19,"2","2",92,12.91288119,"0","0","1","0","Email","0"
33.9348437420088,7,35,"1","1",131,16.94972896,"0","0","0","1","Ph","0"
48,22,133,"2","2",0,39.87648955,"0","0","1","0","Ph","1"
59,34,19,"2","2",0,5.999897444,"0","0","1","0","Email","0"
43.8133534975405,17,83,"4","4",0,33.84884394,"0","0","1","0","Ph","0"
42,18,39,"3","3",40.508402038599,26.92983006,"0","0","0","0","Email","0"
62,37,38,"3","3",0,6.061532462,"0","0","0","0","Email","0"
62,36,63,"1","1",0,32.0490704,"0","0","1","1","Email","0"
50.8501389978906,24,85,"3","3",0,26.04346535,"0","0","0","0","Email","0"
48,24,14,"4","4",0,12.97305626,"0","0","1","0","Email","0"
56,32,64,"4","4",0,18.84457209,"0","0","1","0","Ph","0"
62,30.741674565001,124,"1","1",405,49.6628696,"0","0","1","0","Email","0"
51.6778143862603,29,67.3835557667096,"1","1",0,2.973031126,"1","1","1","1","Email","0"
62,38,33,"3","3",0,2.032096045,"0","0","1","0","Email","0"
28,4,80,"3","3",0,31.78509752,"0","0","1","0","Email","0"
61,35,35,"2","2",0,3.063107981,"0","0","1","0","Ph","0"
48,24,74,"3","3",0,9.054507897,"1","0","1","0","Ph","0"
50,25,32,"2","2",0,9.011710224,"0","0","1","0","Ph","0"
58,33,73,"4","4",241,8.943549604,"0","0","0","0","Email","0"
53,29,41,"2","2",0,11.05447734,"0","0","1","0","Email","0"
65,40,18,"1","1",0,18.86287058,"0","0","1","0","Ph","0"
27,0,51.4964450552509,"4","4",57.6623537391978,19.05542962,"0","0","1","0","Email","0"
49.8982932968471,23,64,"1","1",0,34.42028099,"0","0","0","0","Ph","0"
50,25,44,"2","2",192,9.105281336,"0","0","1","0","Ph","0"
41,16,109,"3","3",0,12.86950066,"1","0","1","0","Email","0"
43,19,71,"3","3",179,3.96351879,"0","0","0","0","Email","0"
55,29,79,"2","2",0,14.00239155,"1","0","1","0","Ph","0"
33,9,30,"2","2",0,12.94795597,"0","0","1","0","Email","0"
44,19,82,"2","2",0,4.980667568,"0","0","1","0","Email","0"
47,20,101,"3","3",270,25.97050993,"0","0","1","0","Ph","0"
43,18,13,"2","2",0,1.996166037,"0","1","1","1","Email","0"
59,33,59,"3","3",0,17.97111522,"0","0","0","0","Email","0"
65,40,64,"2","2",0,19.21441258,"0","0","0","1","Email","0"
28,2,188,"2","2",0,58.52967871,"1","0","1","0","Email","0"
58,32,28,"3","3",148,3.990957382,"0","0","0","0","Ph","0"
35.4353163076948,8,120,"2","2",76,53.87254824,"0","0","0","1","Ph","1"
24,0,131,"1","1",0,71.06752796,"0","0","1","0","Email","0"
46,20,19,"3","3",97,5.970834665,"1","0","1","0","Email","0"
26,0,44,"4","4",0,16.03623496,"1","0","0","0","Email","0"
47,21,49,"3","3",0,27.71314721,"1","0","0","0","Ph","0"
32,6,99,"2","2",249,59.74755242,"0","0","1","0","Email","0"
58,28,95,"1","1",0,38.79502416,"0","0","0","0","Email","0"
32,7,81,"4","4",0,23.71551457,"0","0","1","0","Ph","0"
46,20,73,"2","2",264,11.00642275,"0","1","1","1","Email","0"
35,11,193,"2","2",0,82.57522893,"0","0","0","1","Email","0"
53,27,115,"2","2",0,6.0315959,"0","0","0","0","Ph","1"
55,30,41,"2","2",0,6.981985411,"0","0","1","1","Email","0"
63,37,80,"2","2",0,22.29995663,"0","0","1","1","Email","0"
45,20,90,"4","4",0,14.03868941,"0","0","1","1","Ph","0"
58,32,41,"1","1",81,3.013152904,"0","0","1","0","Email","0"
50,27.278086738422,102,"2","2",0,81.51674685,"0","0","1","0","Email","0"
37,13,59,"1","1",0,18.82728896,"0","0","0","1","Email","0"
25,-1,69,"4","4",0,4.044634477,"0","0","1","0","Email","0"
52,26,83,"1","1",0,40.31592537,"0","0","1","0","Email","1"
26,0,49,"3","3",0,30.87918848,"0","0","0","0","Email","0"
35,11,180,"1","1",571,46.83070068,"0","1","1","1","Ph","1"
58,32,61,"3","3",42.3005624889453,28.32129163,"0","0","1","1","Email","0"
37,11,59,"4","4",0,3.021108495,"0","0","0","0","Email","0"
35,10,85,"4","4",0,27.22193496,"0","0","0","1","Ph","0"
31,7,13,"1","1",0,6.054914308,"0","0","1","0","Email","0"
58,29.6491098873722,151,"3","3",0,7.068103658,"0","0","0","0","Ph","1"
43,16,44,"3","3",57.7396276056466,13.03676183,"0","0","1","0","Ph","0"
42.1847041732583,18,53,"3","3",154,11.08201789,"0","0","0","0","Email","0"
54,30,133,"1","1",0,66.06913437,"0","0","0","1","Ph","1"
53,27,38.9285230080384,"3","3",78,12.04460629,"0","0","1","0","Email","0"
